Ground Truth,Prediction
0.147284023,0.24968739
0.567119608,0.5857279
0.97,0.653183
0.59,0.64778507
0.52,0.64778507
0.767580718,0.58571434
0.120444448,0.23232636
0.085182016,0.2323116
0.91,0.5857163
-0.060515833,0.23242904
0.860315711,0.36832815
0.95,0.653183
0.225891978,0.24969879
0.999477853,0.5858524
0.147609147,0.2323503
1.0,0.5857163
0.18,0.653183
0.73,0.653183
-0.063554771,0.2497419
0.32849462,0.36823383
0.32,0.653183
0.26,0.5857163
-0.029826575,0.2323503
0.258885886,0.2323504
0.680836567,0.58571434
0.14,0.5857163
0.569696553,0.58571434
-0.094258157,0.24970827
0.554335327,0.5857279
0.955288238,0.58571434
-0.08444554,0.5857085
0.85,0.653183
0.11069228,0.23229204
0.890353286,0.5858524
0.43,0.64778507
1.0,0.653183
1.0,0.5857163
0.49,0.64778507
0.02,0.653183
0.329731028,0.2323504
0.35,0.64778507
0.18999529,0.24975497
1.0,0.64778507
0.391858885,0.36826646
0.82,0.5857163
0.1,0.5857163
0.5,0.653183
0.5,0.653183
0.76,0.5857163
0.87,0.64778507
0.289783944,0.5858524
0.780629595,0.5858524
0.588559525,0.36826646
0.4,0.64778507
0.47,0.653183
0.37,0.64778507
0.173899443,0.24969026
0.988139315,0.58572966
0.58,0.653183
0.91,0.653183
-0.161408581,0.5856909
0.108951449,0.36826646
-0.009289754,0.2323504
0.79,0.653183
0.33,0.5857163
0.89,0.653183
-0.020452415,0.23238021
0.80973057,0.2323503
1.0,0.5857163
0.75,0.5857163
0.738590277,0.36826646
0.58,0.653183
0.40046425,0.2323504
1.0,0.5857163
0.317992387,0.24974136
1.0,0.5857163
0.87,0.5857163
0.205756431,0.36824757
0.39,0.64778507
0.44,0.653183
0.027869302,0.36834323
0.28,0.5857163
-0.176971015,0.5856909
0.47,0.5857163
0.827466644,0.36832815
0.48,0.64778507
0.29,0.653183
0.32,0.64778507
-0.055861635,0.23235063
0.714485079,0.5857304
0.894947715,0.5857304
0.031712676,0.24968955
0.636747383,0.23235063
0.32,0.64778507
-0.047027944,0.5856909
0.78,0.5857163
0.036748871,0.24974136
0.595196021,0.23242904
1.0,0.5857163
0.039998259,0.24970827
0.59746147,0.2323503
-0.130208439,0.24968739
-0.06367063,0.24968739
0.372671987,0.5858524
0.054071201,0.24969026
0.008535593,0.368352
0.06449591,0.24971345
0.139184099,0.24970827
0.48,0.653183
1.0,0.64778507
-0.015294571,0.24969026
0.3,0.653183
0.079066812,0.23232636
0.078423623,0.2323503
0.58,0.5857163
0.145694037,0.24975497
1.0,0.36824757
0.495468045,0.36826134
0.12,0.64778507
0.0297522,0.36834323
1.0,0.64778507
0.032554647,0.36822367
0.96,0.64778507
0.823146343,0.36832815
0.907790276,0.36826646
0.942103436,0.24968739
0.15,0.653183
-0.199602499,0.58572966
1.0,0.64778507
0.21,0.5857163
0.756808298,0.23229204
1.0,0.5857163
-0.035830255,0.36834323
0.713158693,0.36823383
0.779319904,0.36832815
1.0,0.5857163
0.278896532,0.5857279
0.783139409,0.5858524
-0.038442895,0.2497419
0.7,0.5857163
-0.242579891,0.23232636
0.385900465,0.36826646
0.91,0.653183
0.469666673,0.36826646
0.450785813,0.58572966
-0.092278548,0.23238021
0.66,0.64778507
0.44,0.64778507
0.04648849,0.2323504
0.006735286,0.2323504
0.39,0.653183
-0.040046468,0.36834323
-0.10336986,0.2323504
0.645487459,0.5857304
0.309457564,0.5858524
0.34,0.5857163
0.69,0.64778507
0.697731208,0.23229204
0.562446717,0.2323116
0.78,0.5857163
0.32,0.5857163
0.8,0.64778507
1.0,0.36824757
1.0,0.5857163
-0.025146937,0.5857085
0.948815023,0.36826646
0.155448583,0.2323504
0.05,0.64778507
0.463798202,0.23235027
0.754466862,0.585728
0.54,0.5857163
-0.086663694,0.58573157
0.592913725,0.36826646
0.99990153,0.36826646
0.333674136,0.23242904
-0.008184295,0.58572966
0.98436523,0.36826646
0.3,0.64778507
0.853419439,0.58572966
0.94,0.653183
-0.029856415,0.58572286
0.54,0.653183
0.103002884,0.24968955
0.77,0.653183
0.259193056,0.36824915
0.010326819,0.24970827
0.208914466,0.2323503
0.163320107,0.24974136
0.53,0.653183
-0.024861926,0.36834323
0.980604657,0.5858524
0.055367159,0.24968955
1.0,0.64778507
0.17,0.653183
0.79,0.653183
0.003600141,0.368352
0.41,0.5857163
0.066462015,0.24971345
0.91,0.64778507
0.78,0.64778507
0.065992387,0.24975497
0.188071461,0.5858524
0.171751885,0.36824915
0.431649708,0.5858524
1.0,0.653183
0.838019427,0.23235182
0.94,0.653183
0.78,0.5857163
0.35,0.5857163
0.028299196,0.36826134
0.96,0.5857163
0.59,0.64778507
0.288488778,0.36824915
0.9,0.64778507
-0.070299407,0.24968739
0.46011253,0.5857279
0.39,0.64778507
0.35,0.653183
0.470313768,0.5857304
0.138923876,0.2323503
0.474291808,0.58572966
-0.03218318,0.24969879
0.21,0.64778507
0.438083786,0.23229204
0.872578506,0.24968739
0.58,0.653183
0.282799817,0.2323504
0.25,0.5857163
-0.141398306,0.24969879
0.52018126,0.36826646
0.66879053,0.58571434
0.400617359,0.36826134
0.883308888,0.5858524
-0.015724997,0.58572966
0.89,0.64778507
-0.003771545,0.2323504
0.49,0.5857163
0.077151313,0.24968739
0.58,0.653183
0.88,0.64778507
0.798744635,0.23235182
0.94,0.653183
0.350011501,0.23235182
0.49,0.653183
0.08,0.5857163
0.36,0.64778507
0.98067669,0.585728
-0.08777031,0.23238021
0.89,0.64778507
0.62,0.653183
0.175614656,0.368352
0.99685565,0.5858524
1.0,0.64778507
0.59,0.5857163
0.89251489,0.24969879
0.96,0.653183
0.207966887,0.24974136
0.934611312,0.5858524
0.808178202,0.58571434
0.929161249,0.2323503
0.5290086,0.24970455
0.31,0.64778507
0.335603709,0.24968739
0.26,0.653183
0.44,0.653183
0.544042824,0.5858524
0.42,0.64778507
0.34,0.5857163
0.55,0.64778507
0.895493892,0.5857304
0.935391326,0.5857304
0.865887073,0.24969026
0.44,0.653183
0.873867107,0.58571434
0.010647628,0.36823642
-0.050105249,0.2323116
0.400685943,0.5857279
0.97,0.5857163
0.18,0.64778507
0.053813557,0.23235063
0.547311461,0.585728
0.292521118,0.36823642
0.75,0.653183
0.73172744,0.5857163
0.603129627,0.36826646
0.396525933,0.2323503
0.025755596,0.368352
0.258387514,0.36826134
0.67,0.653183
0.150320508,0.2323504
0.17,0.653183
0.978215818,0.58571434
0.050310056,0.36826134
1.0,0.653183
0.5,0.64778507
0.914311958,0.24975497
0.842118843,0.5858524
0.059047925,0.36823642
0.377436727,0.24969879
1.0,0.36824757
0.194734908,0.2323503
0.385494915,0.36824915
0.79969416,0.2323503
1.0,0.5857163
0.330996403,0.36826646
0.620895359,0.368352
-0.030059039,0.58573157
0.68,0.64778507
0.694354814,0.23229204
0.08,0.64778507
0.48172479,0.36822367
0.21898492,0.24971345
0.079816217,0.23235182
0.99,0.5857163
0.69,0.653183
0.184113474,0.36824757
0.73,0.5857163
0.076386105,0.24974136
0.36404992,0.5857085
-0.01,0.64778507
0.54,0.653183
0.35,0.653183
0.147309633,0.23232636
0.91,0.653183
0.116845499,0.2323504
0.54,0.64778507
0.725425898,0.36832815
-0.037067744,0.2323503
0.69,0.5857163
0.89,0.653183
0.161215778,0.2323503
0.99,0.653183
0.98,0.64778507
0.01597654,0.36823383
0.91,0.64778507
0.76,0.653183
0.452533684,0.36826646
0.71,0.64778507
0.98,0.653183
0.771888137,0.36826646
0.78,0.64778507
0.14,0.5857163
0.210893434,0.23242904
0.371398754,0.24970455
0.523667667,0.5857304
0.56,0.64778507
0.502992053,0.5857304
0.64,0.653183
0.5646911,0.36826134
0.075793985,0.2323504
0.99,0.653183
0.688224561,0.58571434
-0.140539962,0.2497419
0.58,0.64778507
0.08,0.5857163
0.219593387,0.2323116
-0.032171966,0.36823383
0.886790584,0.36826646
0.532942585,0.58572286
-0.108196729,0.23238021
0.352354838,0.24968739
0.32,0.64778507
1.0,0.5857163
0.649350215,0.58571434
-0.002602359,0.36823383
0.064448826,0.2323503
0.200016752,0.5857163
0.36,0.64778507
0.06,0.64778507
0.226755801,0.5858524
0.6,0.653183
1.0,0.64778507
0.75,0.5857163
0.423891435,0.24975497
0.94,0.653183
0.001294423,0.2323503
-0.118214234,0.2323116
0.311064053,0.36823383
0.027734741,0.23232636
1.0,0.64778507
0.46,0.653183
-0.142587936,0.24969879
0.925630959,0.5858524
0.71,0.64778507
0.97,0.5857163
0.382098638,0.585728
0.34,0.5857163
-0.003420525,0.36823383
0.248245074,0.36826646
0.77,0.64778507
0.619932065,0.2323503
0.91,0.5857163
0.057539076,0.2323504
0.228817479,0.23235027
0.96,0.653183
0.77,0.653183
0.208666149,0.24971345
0.8,0.5857163
0.040621798,0.24971345
1.0,0.5857163
-0.021140216,0.2323504
-0.133873122,0.24975497
0.07,0.653183
0.667489128,0.5857304
-0.087512659,0.24969026
0.89,0.653183
0.17,0.5857163
0.187626656,0.2323503
0.79,0.653183
0.062968815,0.2497419
-0.11497854,0.24975497
0.022422223,0.36822367
0.84,0.653183
0.184555619,0.2323503
0.826338675,0.5857279
0.2,0.5857163
0.37,0.64778507
0.46,0.5857163
0.93,0.653183
0.86,0.64778507
0.198417048,0.5858524
0.72,0.5857163
0.395193083,0.24970455
1.0,0.64778507
-0.044124008,0.2323504
0.9,0.64778507
0.42,0.5857163
0.19,0.64778507
0.962266672,0.36823383
0.023489813,0.2497419
0.19,0.64778507
0.867897779,0.2323503
-0.042864106,0.23232636
-0.068900057,0.24971345
0.4,0.64778507
0.98,0.5857163
0.934811729,0.24970455
0.55,0.5857163
0.76,0.5857163
0.389814205,0.23242904
0.48,0.653183
0.88,0.64778507
1.0,0.36824757
0.886650191,0.58572286
0.57,0.5857163
0.41,0.64778507
0.84,0.5857163
0.031382162,0.23232636
1.0,0.64778507
0.23,0.653183
1.0,0.64778507
0.926564399,0.23235063
0.289898559,0.5857279
1.0,0.653183
-0.03928288,0.36824915
0.85,0.64778507
0.46,0.653183
0.544131124,0.58572966
0.41,0.64778507
0.045479527,0.24968739
0.871609081,0.36826646
0.18,0.64778507
0.429084007,0.24968739
0.001614387,0.36823642
0.04742899,0.36826134
0.26,0.64778507
-0.104995795,0.24968739
0.51,0.653183
0.92,0.5857163
0.22,0.653183
0.76,0.653183
0.34,0.653183
0.440715491,0.23235063
0.96,0.64778507
0.961943021,0.5858524
0.323855502,0.58572286
0.188377613,0.24974136
1.0,0.64778507
1.0,0.653183
0.012857842,0.58572966
0.556974471,0.5857163
0.014790108,0.23232636
0.5,0.5857163
0.99,0.64778507
-0.062635133,0.5856909
0.069662362,0.2323503
0.91,0.653183
0.75,0.653183
0.247346916,0.2323504
0.11,0.64778507
0.599364002,0.23235182
0.513930246,0.58572286
0.006630497,0.2323504
1.0,0.653183
0.79,0.653183
0.751804453,0.36826646
0.920627362,0.36832815
0.491801633,0.36826646
0.29418249,0.5857279
0.55,0.5857163
0.553954775,0.5857163
0.76,0.5857163
0.5,0.653183
1.0,0.653183
0.9,0.5857163
0.21,0.5857163
0.98,0.5857163
-0.134687114,0.36824915
0.025061742,0.36823383
1.0,0.5857163
-0.034838812,0.368352
0.91,0.653183
0.39,0.5857163
0.94,0.5857163
0.144601101,0.24968739
-0.073683392,0.24968739
0.72075707,0.36832815
0.168823616,0.58573157
0.94074816,0.36826646
0.72,0.653183
0.98,0.5857163
0.72,0.64778507
0.213530519,0.24969026
0.925121964,0.58572966
0.556425685,0.36826134
0.93,0.5857163
0.162189131,0.2323503
0.94,0.5857163
0.22,0.64778507
0.395383825,0.23242904
0.004937648,0.36826134
1.0,0.5857163
0.616764832,0.24975497
-0.12214721,0.24968739
0.703489937,0.36832815
0.316320784,0.2323504
0.096882392,0.36823642
0.991502749,0.5858524
0.71,0.5857163
0.233550583,0.36823642
0.372762997,0.24968739
1.0,0.653183
0.912182947,0.5857304
0.012803801,0.368352
0.23,0.5857163
0.94958708,0.36826646
0.09122967,0.23232636
0.94,0.5857163
0.868522048,0.5857279
0.201393388,0.36826134
-0.170459029,0.2323503
0.408173292,0.58572286
-0.022766923,0.2323116
0.94,0.653183
0.938446547,0.36832815
0.39,0.5857163
0.99,0.5857163
0.496812951,0.2323503
0.53,0.64778507
0.594749491,0.5858524
0.81014939,0.58572966
0.209368897,0.36823383
0.606486643,0.585728
0.92,0.653183
-0.082563122,0.24970827
0.49,0.5857163
0.77,0.5857163
0.506293153,0.5858524
0.483324191,0.2323504
0.82,0.64778507
1.0,0.64778507
-0.085634956,0.5856909
0.576720898,0.36826646
0.483874954,0.5857304
1.0,0.64778507
0.98,0.653183
0.18,0.64778507
1.0,0.653183
1.0,0.36824757
0.623341537,0.58571434
0.96,0.5857163
0.83,0.653183
0.78,0.64778507
0.85,0.5857163
0.69,0.5857163
0.201595623,0.24970455
0.97,0.5857163
0.2,0.5857163
0.393242525,0.36832815
0.989909288,0.5858524
0.46,0.64778507
0.86,0.653183
0.89,0.5857163
0.183854809,0.23242904
0.47,0.653183
0.75,0.5857163
0.998044762,0.36826646
0.34,0.64778507
-0.280065882,0.2323504
-0.105239988,0.5856909
1.0,0.64778507
0.98,0.64778507
0.38,0.64778507
0.78,0.64778507
0.25869885,0.23235182
0.99,0.653183
-0.185352233,0.36826134
0.053889349,0.24969879
0.238046941,0.23235182
0.9,0.653183
0.99,0.64778507
0.00826402,0.23232636
0.25,0.5857163
0.877422422,0.58571434
0.50625592,0.5858524
0.147147059,0.24971345
0.002478425,0.24974136
0.991570785,0.5858524
0.98,0.653183
0.38,0.5857163
0.84,0.5857163
0.116871885,0.58572966
0.4,0.653183
-0.099204243,0.24970827
0.53,0.653183
0.12,0.64778507
0.53,0.5857163
0.120872056,0.5858524
-0.03104461,0.24968955
1.0,0.653183
1.0,0.653183
0.53,0.64778507
0.411426164,0.5857279
0.668956607,0.5858524
0.115764481,0.58572286
0.68,0.64778507
0.91,0.5857163
0.267165062,0.5857279
1.0,0.653183
0.99,0.64778507
0.935367642,0.24969879
0.927867051,0.58571434
0.710875089,0.24970455
0.958794356,0.5857304
0.173492767,0.23235182
0.422423373,0.23242904
0.64,0.5857163
0.87,0.653183
0.98,0.64778507
0.16,0.64778507
0.674229377,0.24968739
0.970283398,0.36826646
0.93,0.64778507
0.417476517,0.5858524
0.53,0.64778507
0.534163633,0.36826646
0.98,0.5857163
0.71,0.64778507
0.242786142,0.2323116
1.0,0.653183
0.611045562,0.5857279
0.986166973,0.58571434
0.024248665,0.23235063
0.72,0.5857163
0.401867819,0.24968955
0.180645742,0.36823642
0.185846019,0.24974136
0.63,0.64778507
0.94,0.5857163
0.07443575,0.2323504
0.95,0.653183
0.017684986,0.36823383
0.92,0.64778507
0.968778797,0.58571434
0.6,0.5857163
0.137036552,0.36824915
0.465382899,0.5857163
0.268856676,0.36823642
0.48,0.653183
0.270433834,0.36823642
0.72,0.653183
0.73,0.5857163
-0.173140171,0.58573157
0.44,0.64778507
0.063040785,0.368352
1.0,0.36824757
-0.053664948,0.2323504
1.0,0.5857163
0.13,0.64778507
0.91,0.653183
0.152576784,0.2323504
0.94,0.64778507
0.63,0.5857163
0.87,0.64778507
-0.117855842,0.5857085
0.860965556,0.24975497
0.9,0.5857163
0.054006524,0.23232636
0.44,0.653183
0.140707303,0.23242904
1.0,0.64778507
0.75,0.64778507
-0.04802902,0.24969879
0.632375271,0.23235182
0.12634813,0.36822367
0.7,0.653183
0.48,0.64778507
0.109718737,0.24968739
0.182374492,0.23235063
0.634375461,0.36826646
-0.049804831,0.36823642
0.256642008,0.36823642
0.27,0.5857163
0.37,0.64778507
0.9257439,0.36823642
1.0,0.653183
0.441077338,0.24968739
0.32,0.64778507
0.443330825,0.24970827
0.554595413,0.58571434
0.670835322,0.36826646
-0.011123833,0.24969026
0.51,0.653183
-0.107655526,0.24970827
0.6,0.5857163
0.61,0.5857163
0.993120054,0.58571434
1.0,0.653183
0.87,0.64778507
0.213921149,0.2323116
0.199161113,0.36824915
0.17,0.653183
0.208859451,0.5858524
0.906216351,0.24968739
1.0,0.64778507
0.840361413,0.58572286
0.82,0.5857163
0.533148592,0.36826646
0.994648275,0.5857304
0.666377989,0.36832815
1.0,0.653183
0.566084599,0.5858524
0.410835431,0.36832815
1.0,0.64778507
0.498121197,0.24969879
0.61,0.653183
1.0,0.64778507
-0.003492233,0.2323116
-0.24,0.64778507
0.837,0.58571434
0.965517972,0.585728
0.008214614,0.36823642
0.253612307,0.24968955
0.19,0.64778507
0.67,0.653183
0.35,0.64778507
0.003514047,0.36826134
0.32,0.5857163
0.109586671,0.2323504
0.137656106,0.24970827
0.347312672,0.58572286
0.95,0.5857163
0.248713518,0.23229204
1.0,0.36824757
0.99,0.64778507
-0.057084155,0.24969026
1.0,0.653183
0.93,0.64778507
0.9,0.64778507
-0.058377637,0.36834323
0.88,0.653183
-0.022887968,0.24968739
0.5,0.5857163
-0.097446762,0.23232636
0.098541663,0.36824915
0.622325314,0.23235063
0.693541473,0.24968739
0.71,0.64778507
0.73,0.64778507
0.064222919,0.2323504
1.0,0.5857163
0.84,0.5857163
0.18,0.653183
0.99,0.64778507
0.978355627,0.24975497
0.088593517,0.24970827
-0.012215511,0.36823383
0.597048017,0.36824915
0.71,0.64778507
0.49,0.5857163
-0.223638419,0.24969026
0.016061246,0.5857085
0.3,0.653183
0.93,0.5857163
0.810273659,0.24970827
1.0,0.653183
0.78,0.64778507
0.64,0.5857163
