Ground Truth,Prediction
0.14808957,0.58572966
0.738927723,0.585728
0.52,0.64778507
-0.066195001,0.24970827
0.27,0.653183
0.97,0.653183
0.99,0.5857163
1.0,0.64778507
0.78,0.64778507
0.74,0.64778507
0.92,0.5857163
0.89,0.5857163
0.337049676,0.23235063
0.19,0.64778507
0.59,0.653183
0.36,0.5857163
0.903416252,0.58571434
0.509841364,0.58572286
0.036760791,0.36823642
0.989782788,0.36826646
-0.011116829,0.36823642
0.54,0.653183
1.0,0.5857163
-0.042810898,0.2323116
0.38,0.64778507
0.0403858,0.368352
0.071959924,0.36824915
-0.079976358,0.36822367
0.246685028,0.36826134
0.836892569,0.58571434
0.053914492,0.368352
1.0,0.653183
0.289636791,0.36823383
0.718703406,0.2323503
0.91,0.5857163
0.61,0.5857163
0.16,0.5857163
0.33,0.5857163
0.91,0.5857163
0.8862238,0.58572286
-0.058194966,0.36822367
0.9,0.64778507
0.416465323,0.24969026
0.015158635,0.24968955
-0.018804948,0.23238021
0.447349277,0.36826646
0.431824594,0.2323116
0.106913973,0.24968955
0.946884479,0.24969879
0.85,0.64778507
0.2230367,0.23235063
0.015115844,0.2497419
1.0,0.653183
0.861286976,0.24969879
0.15,0.64778507
0.8,0.64778507
0.91,0.653183
0.841273953,0.5857304
0.12332271,0.36824915
0.055004063,0.24974136
0.82,0.5857163
0.590145505,0.36826646
0.35,0.5857163
0.38,0.653183
0.34,0.5857163
1.0,0.5857163
0.72,0.653183
-0.051516965,0.23238021
0.021698388,0.36834323
1.0,0.653183
0.832037019,0.5857163
0.003713503,0.2323504
-0.001549507,0.368352
0.599012782,0.24969026
0.65047151,0.36832815
0.49,0.5857163
0.609396027,0.5857279
0.103686414,0.24975497
0.594042465,0.585728
0.004620505,0.36824757
0.95,0.64778507
0.877059212,0.585728
0.950469754,0.5857304
0.52,0.5857163
0.172761514,0.23235063
0.649317239,0.58573157
0.028491395,0.23232636
0.035175612,0.2323503
0.97707671,0.36832815
0.026883221,0.23232636
0.8,0.5857163
-0.033476687,0.23238021
0.97,0.5857163
0.9,0.5857163
0.81,0.64778507
0.35,0.653183
0.191049782,0.2323504
-0.054371142,0.5856909
-0.009802483,0.36823642
1.0,0.64778507
0.476196403,0.36832815
0.111695137,0.23232636
0.28,0.653183
0.47,0.64778507
0.63,0.5857163
0.103463266,0.24971345
0.15,0.5857163
0.31,0.5857163
0.063654507,0.24974136
-0.013160323,0.2323504
-0.082092065,0.24970827
1.0,0.653183
0.94,0.64778507
-0.164575264,0.2497419
0.56143461,0.24968739
0.842382772,0.23229204
0.59,0.64778507
1.0,0.5857163
0.983200616,0.36832815
0.141582919,0.58572286
0.984423989,0.5857304
0.930525933,0.24975497
1.0,0.653183
0.63,0.5857163
0.885730009,0.24970827
-0.132004884,0.24968739
0.119644769,0.2323504
0.41,0.64778507
0.3,0.64778507
0.149647303,0.24974136
0.39210052,0.58571434
0.74,0.653183
0.78,0.653183
0.630884447,0.5857304
0.272396225,0.2323504
0.62,0.653183
-0.06283564,0.23235063
0.11806269,0.36823642
0.422789723,0.2323504
1.0,0.64778507
0.318829192,0.23232636
0.82,0.653183
0.97,0.653183
0.128221054,0.23242904
0.47,0.653183
0.940208535,0.36832815
0.018213227,0.24968955
-0.038020263,0.36824915
0.425269832,0.24969879
0.87,0.64778507
0.17,0.653183
0.037281311,0.23232636
-0.026226134,0.36824915
0.518609448,0.58572966
-0.00823943,0.23238021
0.650476416,0.24970455
0.138228242,0.36822367
1.0,0.64778507
0.4,0.5857163
0.76,0.5857163
0.25465643,0.5857085
0.29,0.5857163
0.82,0.5857163
0.353383189,0.5857085
1.0,0.653183
0.91,0.653183
-0.102423214,0.24969026
0.642906516,0.24974136
0.13,0.653183
0.22,0.64778507
0.087550987,0.24969026
0.82,0.5857163
0.016830335,0.2497419
0.000604046,0.24970455
0.43,0.64778507
0.001205258,0.5856909
0.07,0.5857163
-0.01633025,0.36823383
0.72,0.653183
0.77,0.5857163
0.369622892,0.2323503
0.91,0.64778507
0.630865182,0.5857163
0.012000892,0.2497419
0.942350382,0.5857304
0.287093869,0.2323504
0.42,0.653183
0.280081635,0.2323504
0.775906921,0.36832815
0.72,0.5857163
0.016507884,0.36824915
0.6,0.653183
0.006855815,0.36826134
0.58,0.653183
-0.125693095,0.24969879
0.998732006,0.5857304
0.068931938,0.2323116
0.469227219,0.36824915
0.27,0.653183
0.94,0.64778507
0.717383755,0.24968739
0.18,0.64778507
0.020914033,0.36826134
0.84,0.653183
1.0,0.64778507
0.83,0.64778507
0.947473434,0.24969879
0.56,0.653183
0.165699775,0.24971345
0.030312224,0.58573157
0.360730915,0.24971345
0.421964663,0.2323504
0.745275044,0.23235063
0.56,0.5857163
0.035802428,0.23232636
0.48,0.653183
0.988180734,0.36832815
0.626601356,0.58572286
-0.012547518,0.23238021
0.95,0.5857163
0.28123623,0.24970455
0.2,0.5857163
0.24,0.5857163
0.66,0.5857163
0.54,0.5857163
0.139211386,0.36823383
0.9,0.653183
0.41391365,0.2323116
0.517948625,0.5857279
0.37,0.64778507
0.33,0.5857163
0.66,0.653183
0.84,0.5857163
0.98,0.64778507
1.0,0.653183
0.9,0.653183
0.439207451,0.58573157
-0.038735334,0.5856909
0.038792698,0.2497419
0.19745517,0.36826134
0.66,0.653183
0.95,0.64778507
1.0,0.5857163
0.57,0.653183
0.923200545,0.58572286
0.890845124,0.36826646
0.29,0.64778507
0.49,0.653183
0.002975164,0.23235063
0.71,0.5857163
0.530248819,0.5858524
0.546735286,0.23229204
0.201819496,0.24971345
0.349532009,0.24970455
0.47,0.653183
0.492842743,0.24974136
1.0,0.5857163
0.65,0.5857163
0.52,0.5857163
1.0,0.653183
0.21,0.5857163
0.62,0.64778507
0.323709673,0.24975497
1.0,0.64778507
1.0,0.653183
0.26,0.5857163
0.919207524,0.24969879
0.44,0.5857163
0.655007751,0.36826646
0.613256613,0.24970455
0.99,0.653183
0.3,0.64778507
0.283560403,0.2323504
1.0,0.653183
0.773832651,0.5857163
0.153388704,0.23229204
0.145657873,0.24968955
0.72,0.64778507
0.69,0.5857163
1.0,0.64778507
0.164213404,0.2323503
1.0,0.653183
0.97,0.64778507
0.98,0.5857163
0.73,0.5857163
1.0,0.36824757
0.62,0.64778507
0.987186109,0.58571434
0.267505018,0.585728
0.91,0.64778507
0.96,0.5857163
0.3,0.5857163
0.78,0.5857163
0.64,0.5857163
-0.000358294,0.5857085
0.38,0.5857163
0.249774216,0.368352
0.89,0.653183
0.69068567,0.2323504
1.0,0.5857163
0.16,0.64778507
0.18,0.653183
0.98,0.64778507
0.964121104,0.5857163
0.867544319,0.58571434
0.95,0.5857163
0.031255305,0.36834323
0.405572471,0.24969026
0.767441506,0.58571434
0.58,0.653183
0.1478107,0.58573157
0.339945411,0.24975497
0.211114933,0.5857163
0.09,0.5857163
0.495696994,0.2323503
0.36,0.64778507
1.0,0.5857163
0.155794353,0.2323504
0.7,0.653183
0.21,0.653183
0.88,0.653183
0.32,0.64778507
0.048282218,0.36834323
-0.012138661,0.2497419
0.282404842,0.24975497
0.52,0.5857163
0.231623842,0.36824915
0.131886295,0.23242904
0.51,0.5857163
1.0,0.653183
0.023065512,0.2497419
0.367438554,0.2323503
0.519607164,0.23229204
0.99,0.5857163
0.148647471,0.24969026
1.0,0.5857163
0.74376102,0.36823642
0.99,0.5857163
0.693973298,0.36826646
-0.030045011,0.2323116
1.0,0.5857163
0.24,0.64778507
1.0,0.36824757
0.24,0.5857163
0.47,0.653183
0.930678138,0.36826646
0.986524586,0.36826646
0.668765512,0.5857304
0.28,0.64778507
-0.05646022,0.36822367
0.02070173,0.24969879
0.007090151,0.23242904
-0.123148698,0.5856909
0.89,0.5857163
0.49,0.653183
0.03,0.5857163
1.0,0.5857163
0.46,0.653183
1.0,0.64778507
0.802835514,0.58572286
0.158410296,0.36823642
0.208835585,0.585728
0.017119184,0.2497419
1.0,0.64778507
0.89,0.5857163
0.040081589,0.24974136
0.54,0.64778507
0.3,0.5857163
-0.008591292,0.5857085
0.831257575,0.36832815
-0.009745925,0.2323503
0.484293799,0.5857279
0.43228777,0.24975497
0.290310401,0.23229204
0.63,0.653183
0.032116996,0.2323504
0.35,0.5857163
0.072865541,0.2323116
0.169462541,0.2323504
0.75,0.5857163
1.0,0.653183
0.202848268,0.24969879
0.26,0.64778507
1.0,0.653183
0.791966561,0.58571434
0.65,0.5857163
0.59,0.64778507
0.95,0.64778507
0.034701784,0.23232636
0.00480845,0.36823383
0.395386113,0.24975497
0.027824709,0.24970827
-0.136459107,0.58573157
0.995769603,0.5857304
0.78,0.5857163
0.96883107,0.585728
0.27,0.653183
0.77,0.653183
0.726652606,0.585728
0.25,0.653183
0.490553779,0.24970827
0.37,0.64778507
0.56,0.64778507
0.82,0.64778507
0.86,0.653183
0.948672522,0.5857304
0.75,0.64778507
0.538781515,0.5857304
0.34,0.5857163
-0.025711817,0.23232636
0.35,0.64778507
0.052755315,0.2323504
0.77,0.5857163
0.83,0.5857163
0.81,0.5857163
0.2,0.5857163
0.973617956,0.5857304
0.593258723,0.2323503
1.0,0.5857163
0.51,0.653183
0.94,0.5857163
0.76,0.653183
0.759604947,0.36826646
0.026786736,0.36834323
0.99,0.653183
0.080083608,0.24968955
0.21,0.653183
-0.001877913,0.24969879
0.211528949,0.36826134
0.87,0.5857163
0.628174159,0.23229204
0.24963292,0.2323504
0.11,0.5857163
0.8,0.64778507
0.09,0.5857163
-0.125321389,0.24971345
-0.079900558,0.23232636
-0.22,0.64778507
0.798126096,0.24970455
0.7,0.64778507
0.8,0.64778507
1.0,0.64778507
-0.012313442,0.36823383
0.91,0.64778507
0.77,0.5857163
0.87,0.5857163
0.98,0.5857163
0.001064519,0.36824915
0.36,0.653183
0.58,0.5857163
-0.033142715,0.2323504
0.118484294,0.24968955
0.3506598,0.24968739
0.55,0.64778507
0.66,0.5857163
0.97,0.653183
0.31,0.5857163
0.962959074,0.5858524
0.898539477,0.5857304
0.59,0.64778507
0.266325228,0.5857163
0.79,0.5857163
0.547478916,0.36826134
1.0,0.653183
0.38,0.653183
0.77100782,0.5858524
0.764837236,0.58571434
0.779226297,0.23235182
0.425345967,0.58572286
0.118184381,0.24971345
0.26518926,0.58572966
0.124104207,0.36824915
0.007675728,0.2497419
0.014201683,0.2323503
0.31,0.64778507
0.61,0.5857163
0.183727841,0.585728
0.72557237,0.5857304
-0.060046289,0.2323116
0.753952435,0.58572966
0.95,0.5857163
0.349773663,0.36824915
0.36,0.653183
0.956943379,0.58571434
0.523323029,0.2323504
0.21,0.653183
-0.048634062,0.24969879
0.957628467,0.5858524
0.154557437,0.24971345
0.892227776,0.58571434
0.185777973,0.24975497
0.053423739,0.24968739
0.44,0.64778507
-0.014911885,0.24975497
0.02,0.5857163
0.947595756,0.24968739
0.62,0.5857163
-0.045989622,0.23238021
0.083788866,0.23242904
0.77,0.653183
0.26,0.653183
0.995925448,0.5857304
0.723519175,0.36832815
-0.107600083,0.2497419
0.95,0.653183
0.613176091,0.36823642
1.0,0.653183
-0.151174221,0.24969879
-0.13351797,0.2323504
0.07349948,0.23232636
1.0,0.5857163
0.10630105,0.2323504
0.001071939,0.24969879
0.751877725,0.2323503
0.665838995,0.58571434
0.55,0.64778507
0.441028318,0.23235182
0.60479741,0.24970455
0.115403752,0.5857304
0.44,0.653183
0.63,0.64778507
0.7,0.653183
0.88,0.64778507
0.59,0.653183
0.52,0.5857163
0.096343845,0.24968955
0.503189082,0.36826646
0.06708378,0.24971345
0.437999244,0.5858524
0.040736426,0.23242904
0.193828209,0.24969026
0.46,0.5857163
0.74,0.653183
0.358095215,0.23235063
0.941967043,0.58571434
0.93,0.5857163
-0.033364613,0.5856909
0.431285154,0.58571434
0.912562707,0.58571434
0.737434887,0.58572286
0.95,0.653183
0.064545101,0.36826646
0.023189124,0.36826134
0.452096535,0.24968955
0.92,0.64778507
0.427277334,0.36826646
0.084700171,0.24970455
0.31,0.64778507
0.222555425,0.24969879
0.033472822,0.2323504
0.429496242,0.5858524
0.791133998,0.36832815
0.49,0.64778507
0.128205045,0.24974136
0.71,0.653183
0.9,0.64778507
-0.111069974,0.23238021
0.493301746,0.2323503
-0.110995078,0.2323504
-0.010001399,0.36834323
0.13,0.653183
0.15,0.5857163
1.0,0.64778507
0.963795926,0.5857304
0.63,0.653183
-0.000112698,0.368352
-0.019846016,0.24975497
0.41,0.653183
0.184693289,0.2323503
-0.055957648,0.2323116
0.715999922,0.5857304
0.21,0.653183
0.67,0.5857163
0.97,0.64778507
0.63,0.5857163
0.093700882,0.24968955
0.6,0.5857163
0.29,0.653183
0.97,0.5857163
0.28,0.5857163
0.040020463,0.368352
0.778126652,0.5857163
0.93,0.5857163
0.85,0.5857163
-0.12048375,0.23235063
0.028347213,0.2323504
1.0,0.653183
1.0,0.64778507
0.763178884,0.585728
-0.389085786,0.23235063
-0.03,0.5857163
0.84,0.653183
0.914449277,0.2323503
0.56,0.5857163
0.093292236,0.24971345
-0.027584039,0.23238021
0.549725056,0.5858524
0.742499749,0.24970455
0.79,0.653183
0.556157476,0.36832815
-0.001692542,0.23238021
1.0,0.5857163
0.27,0.64778507
0.803256096,0.58571434
0.017985244,0.36823383
0.51,0.653183
0.069077882,0.24968739
-0.047174077,0.24975497
0.464381925,0.24970827
0.23,0.653183
0.496692534,0.5857279
0.84,0.653183
0.56232209,0.23229204
0.842404086,0.58571434
0.35,0.5857163
0.003504033,0.2323116
0.42894896,0.24968739
0.37,0.5857163
0.235326184,0.23235063
0.137211012,0.23242904
0.962511858,0.24968739
0.38,0.64778507
0.286673472,0.58572286
-0.066238712,0.24969879
1.0,0.5857163
0.950380727,0.5858524
0.78,0.5857163
1.0,0.5857163
0.7,0.64778507
0.039977352,0.2323503
0.134810367,0.24975497
-0.007243291,0.23238021
0.27,0.653183
0.090404364,0.2323504
0.038762765,0.2323504
0.99,0.5857163
0.454994679,0.24970827
1.0,0.653183
-0.016391264,0.24968739
0.510288342,0.585728
0.99,0.5857163
0.6,0.653183
0.2362515,0.24971345
0.95,0.64778507
0.18,0.5857163
0.74,0.5857163
0.85,0.653183
0.218528649,0.24974136
0.150320332,0.2323503
0.587519479,0.36832815
0.572381015,0.58572286
1.0,0.653183
0.56,0.64778507
0.68,0.653183
0.75,0.64778507
0.31,0.5857163
0.93,0.653183
1.0,0.36824757
0.011111996,0.36823383
0.2,0.653183
0.84,0.64778507
0.2,0.64778507
1.0,0.36832815
0.452897817,0.24968739
0.98757606,0.36826646
-0.127046469,0.36822367
-0.024091806,0.2323503
0.67,0.5857163
0.52,0.64778507
0.6,0.653183
-0.04066671,0.23238021
0.699971568,0.58571434
0.91,0.64778507
0.301500808,0.5857279
0.93,0.64778507
0.071610905,0.36822367
0.696811398,0.5857304
0.649957876,0.36832815
0.534027808,0.5857279
0.01,0.653183
0.85,0.5857163
0.328180712,0.24968739
0.56,0.653183
0.24777306,0.5857279
0.22960613,0.36823383
0.16,0.64778507
1.0,0.653183
0.732207957,0.585728
-0.101434897,0.5857085
0.528304291,0.5857279
0.99,0.5857163
0.105135328,0.2323504
0.81,0.5857163
0.594245328,0.5858524
0.990620756,0.36832815
0.58,0.653183
0.354756804,0.24975497
0.88,0.653183
0.466773935,0.5857279
0.727700863,0.585728
1.0,0.64778507
0.052053955,0.36834323
0.78,0.5857163
0.308673922,0.23229204
0.231651286,0.24970827
-0.0731547,0.24969879
0.987370263,0.36832815
0.177776089,0.2323504
0.96,0.5857163
0.455052752,0.24971345
0.994167831,0.36832815
0.43052719,0.58572966
0.011699444,0.23235063
0.06745422,0.58572286
0.99,0.64778507
0.003279865,0.2497419
-0.026150001,0.36823642
0.040691673,0.24971345
0.85,0.653183
0.92,0.653183
0.92,0.5857163
0.986622742,0.5857304
0.49,0.653183
0.549822568,0.585728
0.67,0.64778507
0.008995725,0.24968955
0.092762928,0.2323503
0.13515407,0.23232636
0.344609946,0.23229204
-0.014133409,0.5856909
0.39,0.64778507
0.061454393,0.368352
0.36,0.653183
1.0,0.36824757
0.063095828,0.23232636
0.599340218,0.24968739
0.57,0.653183
0.504960341,0.23235063
-0.146148889,0.24970827
0.99,0.64778507
0.6,0.64778507
0.18,0.653183
0.93911234,0.5858524
0.98,0.5857163
1.0,0.5857163
0.54839248,0.58572286
0.037771722,0.36824915
0.39,0.5857163
0.79,0.653183
0.93,0.5857163
0.24,0.64778507
0.461805771,0.24975497
0.45,0.653183
0.584239367,0.5857304
0.79,0.5857163
0.353646412,0.23235182
1.0,0.64778507
0.86,0.5857163
-0.05,0.653183
-0.037649437,0.2497419
-0.053379251,0.36834323
0.871325538,0.23229204
0.64,0.653183
0.4,0.5857163
1.0,0.64778507
1.0,0.36824757
0.666913485,0.5857304
0.93725555,0.58572966
0.99,0.5857163
0.63,0.653183
0.66,0.5857163
0.986998462,0.36832815
0.161446902,0.23232636
0.99,0.64778507
0.84,0.5857163
0.000762,0.368352
0.011880135,0.36822367
-0.007379038,0.24974136
0.3,0.5857163
0.769687713,0.58572966
0.68,0.64778507
0.998715594,0.5857304
0.97,0.5857163
0.55,0.5857163
0.576093909,0.23235063
0.980397679,0.5857163
0.151685037,0.2323116
0.94255671,0.5857304
0.505681449,0.23229204
0.117163804,0.36826134
